reg;jour;tx_indic_7J_DC;tx_indic_7J_hosp;tx_indic_7J_SC;tx_prev_hosp;tx_prev_SC
04;2020-11-22;0.465138454275146;4.18624608847631;1.51169997639422;9.07019985836534;2.09312304423816
04;2020-11-23;0.348853840706359;3.95367686133874;1.27913074925665;9.18648447193413;1.97683843066937
04;2020-11-24;0.581423067843932;3.60482302063238;1.62798458996301;8.72134601765898;2.32569227137573
04;2020-11-25;0.581423067843932;3.13968456635723;1.27913074925665;8.02363833624626;1.97683843066937
04;2020-11-26;0.581423067843932;3.13968456635723;0.930276908550291;7.79106910910869;1.51169997639422
04;2020-11-27;0.697707681412719;2.32569227137573;0.813992294981505;6.8607922005584;1.27913074925665
04;2020-11-28;0.697707681412719;2.20940765780694;0.813992294981505;6.51193835985204;1.27913074925665
04;2020-11-29;0.581423067843932;1.97683843066937;0.697707681412719;6.51193835985204;1.27913074925665
04;2020-11-30;0.465138454275146;2.20940765780694;0.813992294981505;6.97707681412719;1.39541536282544
04;2020-12-01;0.232569227137573;2.20940765780694;0.465138454275146;6.62822297342083;1.51169997639422
04;2020-12-02;0.232569227137573;2.32569227137573;0.465138454275146;5.58166145130175;1.51169997639422
04;2020-12-03;0.232569227137573;2.20940765780694;0.465138454275146;5.58166145130175;1.27913074925665
04;2020-12-04;0.116284613568786;2.09312304423816;0.465138454275146;5.69794606487053;1.16284613568786
04;2020-12-05;0.116284613568786;2.20940765780694;0.348853840706359;5.46537683773296;1.04656152211908
04;2020-12-06;0.116284613568786;2.32569227137573;0.465138454275146;5.34909222416418;1.16284613568786
04;2020-12-07;0.116284613568786;2.20940765780694;0.348853840706359;5.81423067843932;1.16284613568786
04;2020-12-08;0.116284613568786;2.20940765780694;0.232569227137573;5.58166145130175;0.813992294981505
04;2020-12-09;0;2.09312304423816;0.232569227137573;5.58166145130175;0.697707681412719
04;2020-12-10;0;2.20940765780694;0.348853840706359;5.69794606487053;0.930276908550291
04;2020-12-11;0;2.20940765780694;0.348853840706359;5.00023838345782;0.930276908550291
04;2020-12-12;0.116284613568786;1.97683843066937;0.348853840706359;5.00023838345782;0.930276908550291
04;2020-12-13;0.116284613568786;2.32569227137573;0.232569227137573;5.1165229970266;0.813992294981505
04;2020-12-14;0.116284613568786;2.20940765780694;0.348853840706359;5.23280761059539;0.930276908550291
04;2020-12-15;0.116284613568786;2.09312304423816;0.348853840706359;5.1165229970266;0.930276908550291
04;2020-12-16;0.116284613568786;2.20940765780694;0.348853840706359;4.88395376988903;0.813992294981505
04;2020-12-17;0.116284613568786;1.62798458996301;0.116284613568786;4.41881531561388;0.813992294981505
04;2020-12-18;0.116284613568786;1.51169997639422;0.232569227137573;4.3025307020451;0.813992294981505
04;2020-12-19;0;1.51169997639422;0.348853840706359;3.95367686133874;0.930276908550291
04;2020-12-20;0;1.39541536282544;0.348853840706359;4.3025307020451;0.930276908550291
04;2020-12-21;0;1.16284613568786;0.348853840706359;4.41881531561388;0.930276908550291
04;2020-12-22;0;1.16284613568786;0.465138454275146;3.95367686133874;0.930276908550291
04;2020-12-23;0;1.04656152211908;0.465138454275146;3.95367686133874;0.813992294981505
04;2020-12-24;0;1.04656152211908;0.465138454275146;3.60482302063238;0.697707681412719
04;2020-12-25;0;1.27913074925665;0.465138454275146;3.13968456635723;0.813992294981505
04;2020-12-26;0;1.27913074925665;0.348853840706359;3.02339995278845;0.813992294981505
04;2020-12-27;0;1.16284613568786;0.348853840706359;3.02339995278845;0.813992294981505
04;2020-12-28;0;1.04656152211908;0.232569227137573;3.02339995278845;0.813992294981505
04;2020-12-29;0;0.813992294981505;0.232569227137573;2.67454611208209;0.697707681412719
04;2020-12-30;0.116284613568786;0.697707681412719;0.232569227137573;2.67454611208209;0.697707681412719
04;2020-12-31;0.116284613568786;0.697707681412719;0.232569227137573;2.20940765780694;0.581423067843932
04;2021-01-01;0.116284613568786;0.465138454275146;0.116284613568786;1.97683843066937;0.465138454275146
04;2021-01-02;0.116284613568786;0.465138454275146;0.116284613568786;2.09312304423816;0.465138454275146
04;2021-01-03;0.116284613568786;0.348853840706359;0.116284613568786;2.09312304423816;0.465138454275146
04;2021-01-04;0.116284613568786;0.697707681412719;0.232569227137573;2.44197688494451;0.581423067843932
04;2021-01-05;0.116284613568786;1.16284613568786;0.116284613568786;2.67454611208209;0.348853840706359
04;2021-01-06;0;1.62798458996301;0.116284613568786;3.13968456635723;0.348853840706359
04;2021-01-07;0.116284613568786;1.86055381710058;0.232569227137573;3.37225379349481;0.465138454275146
04;2021-01-08;0.116284613568786;2.09312304423816;0.465138454275146;3.48853840706359;0.465138454275146
04;2021-01-09;0.116284613568786;1.97683843066937;0.465138454275146;3.25596917992602;0.465138454275146
04;2021-01-10;0.116284613568786;1.97683843066937;0.581423067843932;3.25596917992602;0.581423067843932
04;2021-01-11;0.116284613568786;2.09312304423816;0.465138454275146;3.72110763420117;0.465138454275146
04;2021-01-12;0.232569227137573;1.86055381710058;0.813992294981505;3.48853840706359;0.813992294981505
04;2021-01-13;0.232569227137573;1.62798458996301;0.930276908550291;3.72110763420117;0.813992294981505
04;2021-01-14;0.116284613568786;1.62798458996301;0.930276908550291;3.83739224776995;0.930276908550291
04;2021-01-15;0.116284613568786;1.62798458996301;0.930276908550291;3.83739224776995;0.930276908550291
04;2021-01-16;0.116284613568786;1.97683843066937;0.930276908550291;3.60482302063238;0.813992294981505
04;2021-01-17;0.116284613568786;2.44197688494451;0.930276908550291;4.06996147490752;0.697707681412719
04;2021-01-18;0.116284613568786;2.44197688494451;0.930276908550291;4.41881531561388;0.697707681412719
04;2021-01-19;0;2.44197688494451;0.697707681412719;4.06996147490752;0.813992294981505
04;2021-01-20;0;2.20940765780694;0.581423067843932;3.83739224776995;0.813992294981505
04;2021-01-21;0;2.09312304423816;0.697707681412719;3.60482302063238;0.930276908550291
04;2021-01-22;0;1.86055381710058;0.465138454275146;3.48853840706359;0.930276908550291
04;2021-01-23;0;1.62798458996301;0.465138454275146;3.02339995278845;0.813992294981505
04;2021-01-24;0;1.27913074925665;0.465138454275146;3.13968456635723;0.930276908550291
04;2021-01-25;0;1.27913074925665;0.465138454275146;3.60482302063238;0.813992294981505
04;2021-01-26;0;1.16284613568786;0.348853840706359;3.48853840706359;0.697707681412719
04;2021-01-27;0;1.39541536282544;0.348853840706359;3.37225379349481;0.697707681412719
04;2021-01-28;0.116284613568786;1.39541536282544;0.116284613568786;3.02339995278845;0.697707681412719
04;2021-01-29;0.116284613568786;1.62798458996301;0.116284613568786;2.5582614985133;0.465138454275146
04;2021-01-30;0.116284613568786;1.62798458996301;0.116284613568786;2.67454611208209;0.348853840706359
04;2021-01-31;0.116284613568786;1.7442692035318;0.116284613568786;3.02339995278845;0.465138454275146
04;2021-02-01;0.232569227137573;1.62798458996301;0.232569227137573;3.37225379349481;0.581423067843932
04;2021-02-02;0.232569227137573;1.97683843066937;0.232569227137573;3.60482302063238;0.465138454275146
04;2021-02-03;0.232569227137573;1.86055381710058;0.232569227137573;3.48853840706359;0.465138454275146
04;2021-02-04;0.116284613568786;2.32569227137573;0.465138454275146;3.95367686133874;0.581423067843932
04;2021-02-05;0.116284613568786;2.90711533921966;0.465138454275146;4.53509992918267;0.581423067843932
04;2021-02-06;0.116284613568786;3.13968456635723;0.581423067843932;4.41881531561388;0.697707681412719
04;2021-02-07;0.116284613568786;4.06996147490752;0.930276908550291;5.58166145130175;1.16284613568786
04;2021-02-08;0;4.65138454275146;1.27913074925665;6.16308451914568;1.62798458996301
04;2021-02-09;0;5.46537683773296;1.62798458996301;6.8607922005584;1.97683843066937
04;2021-02-10;0;6.51193835985204;1.97683843066937;8.02363833624626;2.20940765780694
04;2021-02-11;0;7.32593065483354;2.5582614985133;8.72134601765898;3.02339995278845
04;2021-02-12;0;7.44221526840233;2.90711533921966;9.30276908550291;3.13968456635723
04;2021-02-13;0.116284613568786;8.02363833624626;3.25596917992602;9.76790753977806;3.48853840706359
04;2021-02-14;0.116284613568786;7.6747844955399;3.60482302063238;10.2330459940532;3.95367686133874
04;2021-02-15;0.116284613568786;8.13992294981505;3.72110763420117;11.5121767433099;4.41881531561388
04;2021-02-16;0.232569227137573;8.25620756338384;3.83739224776995;12.0935998111538;4.65138454275146
04;2021-02-17;0.348853840706359;8.72134601765898;4.3025307020451;13.3727305604104;5.00023838345782
04;2021-02-18;0.348853840706359;8.37249217695262;4.3025307020451;13.4890151739792;5.58166145130175
04;2021-02-19;0.348853840706359;8.6050614040902;4.53509992918267;13.8378690146856;5.93051529200811
04;2021-02-20;0.348853840706359;8.95391524479656;4.65138454275146;14.1867228553919;6.39565374628325
04;2021-02-21;0.465138454275146;8.6050614040902;4.06996147490752;14.3030074689607;6.39565374628325
04;2021-02-22;0.581423067843932;8.83763063122777;4.41881531561388;15.814707445355;6.97707681412719
04;2021-02-23;0.581423067843932;9.30276908550291;4.76766915632024;16.9775535810428;7.20964604126476
04;2021-02-24;0.581423067843932;8.83763063122777;4.65138454275146;17.442692035318;7.32593065483354
04;2021-02-25;0.930276908550291;9.18648447193413;4.3025307020451;17.2101228081804;7.55849988197112
04;2021-02-26;1.04656152211908;9.30276908550291;4.53509992918267;17.7915458760243;7.79106910910869
04;2021-02-27;0.930276908550291;8.95391524479656;4.3025307020451;17.442692035318;7.6747844955399
04;2021-02-28;0.813992294981505;8.95391524479656;4.53509992918267;18.0241151031619;7.79106910910869
04;2021-03-01;1.04656152211908;8.48877679052141;4.06996147490752;19.1869612388498;8.13992294981505
04;2021-03-02;1.27913074925665;7.79106910910869;3.83739224776995;18.9543920117122;8.13992294981505
04;2021-03-03;1.39541536282544;6.97707681412719;3.25596917992602;18.0241151031619;7.55849988197112
04;2021-03-04;1.04656152211908;7.20964604126476;3.25596917992602;19.3032458524185;7.55849988197112
04;2021-03-05;1.04656152211908;7.44221526840233;2.90711533921966;20.0009535338313;7.6747844955399
04;2021-03-06;1.27913074925665;7.32593065483354;3.02339995278845;18.9543920117122;7.09336142769597
04;2021-03-07;1.39541536282544;8.02363833624626;3.02339995278845;19.5358150795561;6.8607922005584
04;2021-03-08;1.04656152211908;8.37249217695262;2.90711533921966;20.8149458288128;7.09336142769597
04;2021-03-09;0.930276908550291;8.6050614040902;2.44197688494451;21.1637996695191;6.97707681412719
04;2021-03-10;0.930276908550291;9.53533831264049;3.25596917992602;21.0475150559503;7.44221526840233
04;2021-03-11;1.16284613568786;9.76790753977806;3.60482302063238;20.9312304423816;7.90735372267748
04;2021-03-12;1.27913074925665;9.30276908550291;3.72110763420117;21.1637996695191;8.13992294981505
04;2021-03-13;1.04656152211908;10.8144690618971;3.72110763420117;21.8615073509319;8.25620756338384
04;2021-03-14;1.27913074925665;10.349330607622;3.48853840706359;22.0940765780694;8.13992294981505
04;2021-03-15;1.7442692035318;9.88419215334685;3.25596917992602;22.326645805207;7.44221526840233
04;2021-03-16;1.7442692035318;9.53533831264049;3.95367686133874;20.9312304423816;7.32593065483354
04;2021-03-17;1.97683843066937;9.76790753977806;3.25596917992602;20.4660919881064;7.32593065483354
04;2021-03-18;1.97683843066937;9.18648447193413;3.02339995278845;20.4660919881064;6.97707681412719
04;2021-03-19;1.97683843066937;9.07019985836534;2.5582614985133;19.6520996931249;6.74450758698961
04;2021-03-20;2.44197688494451;8.37249217695262;2.5582614985133;20.2335227609688;6.8607922005584
04;2021-03-21;2.09312304423816;8.25620756338384;2.67454611208209;19.4195304659873;6.51193835985204
04;2021-03-22;1.97683843066937;8.48877679052141;2.90711533921966;20.2335227609688;6.74450758698961
04;2021-03-23;1.7442692035318;9.88419215334685;2.44197688494451;21.0475150559503;6.74450758698961
04;2021-03-24;1.39541536282544;9.53533831264049;2.67454611208209;21.3963688966567;7.20964604126476
04;2021-03-25;1.51169997639422;9.65162292620927;2.5582614985133;21.6289381237943;7.20964604126476
04;2021-03-26;1.86055381710058;10.1167613804844;2.90711533921966;21.3963688966567;6.97707681412719
04;2021-03-27;1.62798458996301;9.53533831264049;3.02339995278845;20.4660919881064;6.8607922005584
04;2021-03-28;1.7442692035318;9.88419215334685;2.90711533921966;20.8149458288128;6.97707681412719
04;2021-03-29;1.39541536282544;9.53533831264049;3.37225379349481;21.3963688966567;7.6747844955399
04;2021-03-30;1.62798458996301;8.72134601765898;3.37225379349481;21.6289381237943;7.32593065483354
04;2021-03-31;1.62798458996301;8.83763063122777;3.13968456635723;21.9777919645006;6.62822297342083
04;2021-04-01;1.51169997639422;9.18648447193413;2.90711533921966;22.4429304187758;6.16308451914568
04;2021-04-02;0.930276908550291;9.18648447193413;2.67454611208209;21.7452227373631;5.93051529200811
04;2021-04-03;0.697707681412719;9.30276908550291;2.67454611208209;20.4660919881064;6.51193835985204
04;2021-04-04;0.813992294981505;9.18648447193413;2.79083072565087;20.3498073745376;6.62822297342083
04;2021-04-05;0.930276908550291;9.18648447193413;2.32569227137573;20.8149458288128;6.74450758698961
04;2021-04-06;0.813992294981505;9.18648447193413;2.44197688494451;21.8615073509319;6.8607922005584
04;2021-04-07;0.930276908550291;8.83763063122777;2.44197688494451;20.8149458288128;6.62822297342083
04;2021-04-08;0.813992294981505;8.25620756338384;2.20940765780694;20.2335227609688;5.93051529200811
04;2021-04-09;1.16284613568786;7.6747844955399;2.32569227137573;20.0009535338313;5.46537683773296
04;2021-04-10;1.27913074925665;7.44221526840233;1.86055381710058;18.9543920117122;5.00023838345782
04;2021-04-11;1.04656152211908;7.55849988197112;1.7442692035318;19.070676625281;5.1165229970266
04;2021-04-12;1.27913074925665;7.90735372267748;1.86055381710058;20.1172381474001;5.58166145130175
04;2021-04-13;1.39541536282544;7.6747844955399;2.09312304423816;19.8846689202625;5.23280761059539
04;2021-04-14;1.39541536282544;7.55849988197112;1.86055381710058;18.489253557437;4.76766915632024
04;2021-04-15;1.39541536282544;7.44221526840233;2.32569227137573;18.3729689438683;4.76766915632024
04;2021-04-16;1.16284613568786;8.37249217695262;2.67454611208209;18.9543920117122;5.1165229970266
04;2021-04-17;1.27913074925665;8.72134601765898;3.02339995278845;18.0241151031619;4.88395376988903
04;2021-04-18;1.39541536282544;8.48877679052141;3.25596917992602;17.9078304895931;5.34909222416418
04;2021-04-19;1.04656152211908;8.83763063122777;2.90711533921966;19.3032458524185;5.1165229970266
04;2021-04-20;0.813992294981505;8.6050614040902;2.5582614985133;18.6055381710058;5.00023838345782
04;2021-04-21;0.813992294981505;9.07019985836534;3.02339995278845;18.8381073981434;4.88395376988903
04;2021-04-22;0.697707681412719;9.30276908550291;3.25596917992602;18.2566843302995;5.1165229970266
04;2021-04-23;0.697707681412719;8.95391524479656;3.13968456635723;18.8381073981434;5.34909222416418
04;2021-04-24;0.581423067843932;8.72134601765898;2.90711533921966;17.5589766488867;5.23280761059539
04;2021-04-25;0.465138454275146;8.83763063122777;2.67454611208209;17.7915458760243;5.34909222416418
04;2021-04-26;0.581423067843932;8.6050614040902;2.90711533921966;18.9543920117122;5.1165229970266
04;2021-04-27;0.697707681412719;8.72134601765898;2.67454611208209;19.1869612388498;5.00023838345782
04;2021-04-28;0.581423067843932;8.25620756338384;2.44197688494451;18.9543920117122;5.1165229970266
04;2021-04-29;0.697707681412719;8.48877679052141;2.09312304423816;18.9543920117122;4.76766915632024
04;2021-04-30;0.697707681412719;8.95391524479656;1.97683843066937;19.4195304659873;4.88395376988903
04;2021-05-01;0.697707681412719;8.95391524479656;1.86055381710058;18.6055381710058;4.65138454275146
04;2021-05-02;0.697707681412719;9.76790753977806;1.86055381710058;19.8846689202625;4.65138454275146
04;2021-05-03;0.813992294981505;9.4190536990717;2.20940765780694;20.4660919881064;5.1165229970266
04;2021-05-04;1.16284613568786;9.53533831264049;2.44197688494451;20.2335227609688;5.1165229970266
04;2021-05-05;1.27913074925665;9.88419215334685;2.5582614985133;20.1172381474001;5.00023838345782
04;2021-05-06;1.51169997639422;9.30276908550291;2.5582614985133;20.0009535338313;4.3025307020451
04;2021-05-07;1.51169997639422;8.72134601765898;2.5582614985133;19.5358150795561;4.41881531561388
04;2021-05-08;1.62798458996301;9.30276908550291;3.02339995278845;19.7683843066937;4.88395376988903
04;2021-05-09;1.97683843066937;8.95391524479656;3.25596917992602;20.3498073745376;5.1165229970266
04;2021-05-10;1.86055381710058;10.4656152211908;3.13968456635723;22.326645805207;5.00023838345782
04;2021-05-11;1.62798458996301;10.2330459940532;2.79083072565087;21.3963688966567;4.65138454275146
04;2021-05-12;1.51169997639422;10.5818998347596;2.79083072565087;21.3963688966567;4.18624608847631
04;2021-05-13;1.16284613568786;10.349330607622;2.67454611208209;20.0009535338313;3.95367686133874
04;2021-05-14;1.04656152211908;10.2330459940532;2.20940765780694;20.3498073745376;3.37225379349481
04;2021-05-15;0.930276908550291;9.88419215334685;1.62798458996301;19.5358150795561;3.25596917992602
04;2021-05-16;0.930276908550291;10.0004767669156;1.39541536282544;20.3498073745376;3.48853840706359
04;2021-05-17;0.813992294981505;9.07019985836534;0.813992294981505;21.0475150559503;3.25596917992602
04;2021-05-18;0.813992294981505;9.65162292620927;1.39541536282544;20.698661215244;3.72110763420117
04;2021-05-19;0.813992294981505;9.4190536990717;1.86055381710058;20.0009535338313;4.41881531561388
04;2021-05-20;0.930276908550291;9.65162292620927;1.86055381710058;19.5358150795561;4.06996147490752
04;2021-05-21;1.27913074925665;9.53533831264049;2.20940765780694;19.4195304659873;4.18624608847631
04;2021-05-22;1.16284613568786;9.07019985836534;2.79083072565087;18.2566843302995;4.06996147490752
04;2021-05-23;1.04656152211908;9.30276908550291;2.5582614985133;18.9543920117122;4.06996147490752
04;2021-05-24;1.27913074925665;8.95391524479656;3.02339995278845;19.8846689202625;4.18624608847631
04;2021-05-25;1.39541536282544;8.25620756338384;2.79083072565087;20.4660919881064;4.3025307020451
04;2021-05-26;1.39541536282544;7.90735372267748;2.20940765780694;19.6520996931249;4.18624608847631
04;2021-05-27;1.39541536282544;9.30276908550291;2.20940765780694;20.0009535338313;4.41881531561388
04;2021-05-28;1.27913074925665;9.18648447193413;2.20940765780694;19.6520996931249;4.53509992918267
04;2021-05-29;1.39541536282544;9.18648447193413;1.86055381710058;18.6055381710058;4.3025307020451
04;2021-05-30;1.27913074925665;8.95391524479656;2.44197688494451;19.3032458524185;4.65138454275146
04;2021-05-31;1.51169997639422;8.83763063122777;2.20940765780694;20.2335227609688;4.76766915632024
04;2021-06-01;1.16284613568786;8.72134601765898;2.20940765780694;19.7683843066937;4.41881531561388
04;2021-06-02;1.16284613568786;9.07019985836534;2.5582614985133;19.8846689202625;4.76766915632024
04;2021-06-03;1.27913074925665;7.6747844955399;2.32569227137573;19.3032458524185;4.65138454275146
04;2021-06-04;1.39541536282544;8.25620756338384;1.97683843066937;19.8846689202625;4.06996147490752
04;2021-06-05;1.39541536282544;8.6050614040902;2.5582614985133;19.6520996931249;4.3025307020451
04;2021-06-06;1.27913074925665;8.02363833624626;2.32569227137573;20.0009535338313;4.3025307020451
04;2021-06-07;1.04656152211908;7.6747844955399;2.44197688494451;20.2335227609688;4.65138454275146
04;2021-06-08;1.04656152211908;8.02363833624626;2.20940765780694;19.4195304659873;4.18624608847631
04;2021-06-09;1.16284613568786;7.90735372267748;1.62798458996301;19.5358150795561;3.72110763420117
04;2021-06-10;1.27913074925665;8.25620756338384;1.7442692035318;19.7683843066937;3.60482302063238
04;2021-06-11;0.930276908550291;7.79106910910869;2.20940765780694;19.4195304659873;3.72110763420117
04;2021-06-12;0.930276908550291;7.90735372267748;1.86055381710058;19.1869612388498;4.06996147490752
04;2021-06-13;1.04656152211908;7.79106910910869;1.7442692035318;19.5358150795561;4.3025307020451
04;2021-06-14;0.930276908550291;8.25620756338384;1.62798458996301;20.3498073745376;4.18624608847631
04;2021-06-15;1.04656152211908;7.6747844955399;1.51169997639422;18.9543920117122;3.72110763420117
04;2021-06-16;1.04656152211908;7.6747844955399;1.7442692035318;18.489253557437;3.83739224776995
04;2021-06-17;0.930276908550291;7.44221526840233;1.97683843066937;17.442692035318;3.95367686133874
04;2021-06-18;0.930276908550291;7.44221526840233;1.62798458996301;17.0938381946116;3.95367686133874
04;2021-06-19;1.04656152211908;7.32593065483354;1.51169997639422;16.3961305131989;4.06996147490752
04;2021-06-20;0.930276908550291;6.74450758698961;1.39541536282544;16.1635612860613;3.95367686133874
04;2021-06-21;0.813992294981505;6.62822297342083;1.27913074925665;17.2101228081804;3.95367686133874
04;2021-06-22;0.697707681412719;7.09336142769597;1.62798458996301;16.5124151267677;4.18624608847631
04;2021-06-23;0.930276908550291;6.97707681412719;1.51169997639422;16.7449843539052;4.06996147490752
04;2021-06-24;0.813992294981505;7.44221526840233;1.62798458996301;16.7449843539052;4.18624608847631
04;2021-06-25;0.930276908550291;8.37249217695262;1.97683843066937;17.6752612624555;4.53509992918267
04;2021-06-26;1.04656152211908;7.79106910910869;1.7442692035318;16.9775535810428;4.65138454275146
04;2021-06-27;1.16284613568786;8.72134601765898;1.97683843066937;17.2101228081804;4.88395376988903
04;2021-06-28;1.27913074925665;9.18648447193413;1.86055381710058;18.6055381710058;4.3025307020451
04;2021-06-29;1.39541536282544;9.4190536990717;1.97683843066937;18.2566843302995;4.18624608847631
04;2021-06-30;1.04656152211908;9.4190536990717;2.32569227137573;17.9078304895931;4.65138454275146
04;2021-07-01;1.27913074925665;9.53533831264049;2.32569227137573;18.2566843302995;4.65138454275146
04;2021-07-02;1.16284613568786;9.4190536990717;2.79083072565087;18.2566843302995;5.34909222416418
04;2021-07-03;0.930276908550291;10.0004767669156;2.67454611208209;18.0241151031619;5.00023838345782
04;2021-07-04;0.813992294981505;9.07019985836534;2.44197688494451;17.3264074217492;4.76766915632024
04;2021-07-05;0.930276908550291;8.95391524479656;2.67454611208209;18.489253557437;5.00023838345782
04;2021-07-06;0.930276908550291;8.95391524479656;2.44197688494451;18.3729689438683;4.76766915632024
04;2021-07-07;1.16284613568786;9.30276908550291;2.20940765780694;18.1403997167307;4.53509992918267
04;2021-07-08;0.813992294981505;8.48877679052141;1.86055381710058;17.2101228081804;4.41881531561388
04;2021-07-09;0.813992294981505;7.44221526840233;1.27913074925665;16.5124151267677;4.3025307020451
04;2021-07-10;1.04656152211908;7.44221526840233;1.39541536282544;16.5124151267677;4.41881531561388
04;2021-07-11;1.27913074925665;7.90735372267748;1.7442692035318;16.5124151267677;4.53509992918267
04;2021-07-12;1.16284613568786;8.37249217695262;1.86055381710058;17.7915458760243;4.76766915632024
04;2021-07-13;1.04656152211908;8.25620756338384;1.86055381710058;17.5589766488867;4.88395376988903
04;2021-07-14;0.813992294981505;7.79106910910869;1.86055381710058;16.861268967474;4.76766915632024
04;2021-07-15;0.930276908550291;9.30276908550291;1.7442692035318;18.3729689438683;4.76766915632024
04;2021-07-16;1.16284613568786;10.349330607622;1.7442692035318;18.2566843302995;4.76766915632024
04;2021-07-17;1.27913074925665;10.2330459940532;2.09312304423816;17.7915458760243;4.88395376988903
04;2021-07-18;1.04656152211908;10.2330459940532;2.20940765780694;17.5589766488867;5.23280761059539
04;2021-07-19;1.16284613568786;9.18648447193413;2.09312304423816;17.7915458760243;5.23280761059539
04;2021-07-20;1.39541536282544;9.18648447193413;2.44197688494451;16.7449843539052;5.34909222416418
04;2021-07-21;1.39541536282544;9.4190536990717;2.5582614985133;16.2798458996301;5.1165229970266
04;2021-07-22;1.27913074925665;8.37249217695262;3.02339995278845;16.0472766724925;5.1165229970266
04;2021-07-23;1.27913074925665;8.25620756338384;3.13968456635723;16.9775535810428;5.34909222416418
04;2021-07-24;0.930276908550291;8.02363833624626;2.79083072565087;16.6286997403365;5.00023838345782
04;2021-07-25;0.930276908550291;9.18648447193413;2.44197688494451;17.6752612624555;5.23280761059539
04;2021-07-26;0.813992294981505;9.30276908550291;2.67454611208209;18.489253557437;5.46537683773296
04;2021-07-27;0.697707681412719;10.9307536754659;2.67454611208209;19.4195304659873;5.81423067843932
04;2021-07-28;0.813992294981505;10.9307536754659;3.02339995278845;18.8381073981434;6.16308451914568
04;2021-07-29;0.813992294981505;11.8610305840162;2.67454611208209;19.3032458524185;5.93051529200811
04;2021-07-30;0.697707681412719;12.3261690382914;2.79083072565087;20.9312304423816;6.16308451914568
04;2021-07-31;0.697707681412719;13.0238767197041;2.79083072565087;21.0475150559503;6.04679990557689
04;2021-08-01;1.27913074925665;13.2564459468417;3.13968456635723;22.2103611916382;6.39565374628325
04;2021-08-02;1.27913074925665;14.3030074689607;3.02339995278845;23.1406381001885;6.51193835985204
04;2021-08-03;1.7442692035318;13.9541536282544;3.25596917992602;22.6754996459134;6.51193835985204
04;2021-08-04;1.51169997639422;14.6518613096671;2.79083072565087;21.3963688966567;5.93051529200811
04;2021-08-05;1.86055381710058;15.3495689910798;2.90711533921966;22.9080688730509;5.46537683773296
04;2021-08-06;1.7442692035318;16.1635612860613;3.02339995278845;23.6057765544636;5.69794606487053
04;2021-08-07;1.62798458996301;15.9309920589237;3.37225379349481;23.2569227137573;6.04679990557689
04;2021-08-08;1.16284613568786;15.4658536046486;3.37225379349481;24.0709150087388;6.27936913271447
04;2021-08-09;1.27913074925665;16.0472766724925;3.60482302063238;26.1640380529769;6.62822297342083
04;2021-08-10;0.813992294981505;15.4658536046486;3.02339995278845;25.4663303715642;6.39565374628325
04;2021-08-11;0.813992294981505;14.5355766960983;2.90711533921966;24.3034842358764;6.04679990557689
04;2021-08-12;0.465138454275146;13.605299787548;3.25596917992602;24.5360534630139;6.39565374628325
04;2021-08-13;1.04656152211908;12.9075921061353;2.90711533921966;24.8849073037203;6.39565374628325
04;2021-08-14;1.27913074925665;12.7913074925665;2.44197688494451;23.4894919408949;5.81423067843932
04;2021-08-15;1.51169997639422;12.3261690382914;1.97683843066937;24.0709150087388;5.81423067843932
04;2021-08-16;1.51169997639422;11.2796075161723;1.97683843066937;25.1174765308579;5.93051529200811
04;2021-08-17;1.97683843066937;11.6284613568786;2.44197688494451;25.3500457579954;6.27936913271447
04;2021-08-18;2.32569227137573;11.8610305840162;2.44197688494451;24.5360534630139;5.58166145130175
04;2021-08-19;2.67454611208209;11.0470382890347;1.97683843066937;23.8383457816012;5.46537683773296
04;2021-08-20;2.44197688494451;9.76790753977806;2.09312304423816;23.0243534866197;5.23280761059539
04;2021-08-21;2.67454611208209;9.88419215334685;2.32569227137573;21.7452227373631;5.1165229970266
04;2021-08-22;2.67454611208209;10.349330607622;2.67454611208209;22.5592150323446;5.34909222416418
04;2021-08-23;2.67454611208209;10.4656152211908;2.44197688494451;23.7220611680324;5.46537683773296
04;2021-08-24;2.20940765780694;9.88419215334685;1.97683843066937;22.5592150323446;5.23280761059539
04;2021-08-25;1.86055381710058;10.0004767669156;2.09312304423816;22.2103611916382;5.1165229970266
04;2021-08-26;1.86055381710058;9.88419215334685;2.20940765780694;21.6289381237943;5.34909222416418
04;2021-08-27;1.62798458996301;10.349330607622;2.09312304423816;21.0475150559503;5.46537683773296
04;2021-08-28;1.39541536282544;9.88419215334685;1.86055381710058;20.2335227609688;5.23280761059539
04;2021-08-29;1.16284613568786;9.07019985836534;1.39541536282544;20.1172381474001;5.00023838345782
04;2021-08-30;1.16284613568786;8.13992294981505;1.16284613568786;20.3498073745376;4.88395376988903
04;2021-08-31;1.27913074925665;7.44221526840233;1.16284613568786;20.0009535338313;4.65138454275146
04;2021-09-01;1.62798458996301;7.32593065483354;1.27913074925665;19.7683843066937;4.41881531561388
04;2021-09-02;1.27913074925665;7.20964604126476;1.27913074925665;18.9543920117122;3.72110763420117
04;2021-09-03;1.39541536282544;6.39565374628325;1.27913074925665;17.5589766488867;3.72110763420117
04;2021-09-04;1.51169997639422;6.8607922005584;1.39541536282544;17.442692035318;3.60482302063238
04;2021-09-05;1.39541536282544;6.62822297342083;1.51169997639422;17.0938381946116;3.48853840706359
